6061,6061,6061,6073,6065,6065,6069,6077,6077,6061,6077,6086,6073,6065,6069,6061,6090,6073,6061,6081,6077,6077,6069,6065,6073,6065,6057,6073,6065,6065,6053,6069,6069,6057,6065,6069,6077,6057,6061,6061,6073,6053,6065,6069,6065,6077,6053,6053,6065,6069,6061,6061,6061,6057,6061,6061,6061,6057,6069,6057,6049,6045,6065,6065,6049,6077,6041,6069,6045,6037,6057,6061,6053,6065,6049,6053,6065,6053,6065,6053,6061,6057,6053,6061,6069,6053,6045,6049,6053,6057,6049,6049,6057,6057,6053,6061,6057,6061,6049,6053,6049,6045,6065,6053,6061,6049,6053,6057,6065,6057,6053,6057,6069,6061,6045,6073,6057,6073,6065,6069,6081,6053,6057,6049,6069,6065,6057,6065,6069,6057,6057,6057,6057,6057,6053,6045,6057,6057,6057,6053,6057,6061,6053,6061,6061,6049,6049,6069,6049,6053,6065,6057,6049,6053,6057,6045,6057,6049,6061,6065,6061,6065,6065,6057,6053,6045,6053,6049,6069,6041,6045,6061,6061,6053,6057,6065,6037,6057,6057,6057,6053,6057,6053,6045,6045,6065,6053,6057,6053,6057,6061,6049,6065,6057,6065,6061,6061,6057,6057,6065,6061,6053,6053,6057,6053,6061,6065,6061,6049,6065,6049,6057,6069,6061,6069,6045,6053,6057,6065,6065,6065,6057,6049,6061,6069,6057,6057,6049,6069,6045,6073,6061,6069,6049,6049,6057,6069,6065,6053,6057,6065,6065,6061,6057,6069,6057,6053,6061,6086,6057,6065,6073,6073,6049,6069,6061,6041,6061,6077,6065,6053,6061,6069,6069,6061,6049,6057,6053,6049,6057,6061,6065,6057,6057,6057,6073,6069,6057,6057,6057,6061,6069,6069,6057,6069,6061,6057,6065,6061,6057,6061,6053,6065,6065,6061,6057,6069,6065,6061,6065,6057,6069,6061,6057,6065,6057,6057,6057,6057,6057,6057,6065,6061,6053,6057,6049,6061,6053,6053,6065,6057,6061,6061,6065,6061,6065,6065,6061,6057,6049,6065,6069,6057,6057,6057,6053,6069,6057,6057,6061,6065,6061,6065,6053,6053,6049,6057,6045,6057,6053,6057,6065,6061,6057,6057,6061,6061,6065,6041,6065,6049,6061,6041,6057,6057,6049,6053,6061,6065,6077,6049,6065,6057,6065,6073,6061,6061,6065,6073,6073,6069,6077,6065,6069
6069,6073,6081,6069,6073,6073,6065,6065,6061,6077,6073,6069,6069,6069,6057,6065,6077,6061,6069,6069,6061,6065,6065,6077,6077,6086,6061,6065,6057,6053,6073,6069,6069,6073,6077,6077,6081,6073,6065,6073,6065,6053,6061,6069,6065,6073,6065,6057,6065,6061,6065,6061,6053,6057,6053,6053,6061,6065,6057,6069,6069,6053,6045,6061,6053,6061,6061,6057,6041,6061,6061,6061,6053,6057,6053,6061,6053,6041,6061,6073,6053,6057,6057,6057,6061,6049,6057,6053,6061,6045,6049,6049,6065,6069,6053,6053,6049,6053,6061,6065,6061,6053,6041,6053,6073,6053,6065,6053,6049,6069,6061,6053,6057,6081,6069,6069,6065,6061,6081,6069,6069,6061,6065,6077,6065,6053,6065,6061,6053,6065,6069,6053,6073,6045,6057,6057,6041,6065,6053,6057,6057,6049,6057,6053,6061,6057,6053,6049,6049,6065,6065,6069,6053,6045,6049,6041,6065,6053,6057,6049,6049,6065,6061,6065,6061,6057,6061,6065,6061,6061,6049,6069,6049,6049,6049,6057,6057,6061,6057,6041,6057,6045,6057,6065,6057,6061,6061,6057,6073,6057,6061,6065,6057,6069,6065,6061,6057,6053,6065,6053,6057,6037,6065,6069,6053,6065,6065,6053,6057,6061,6065,6053,6049,6065,6065,6061,6049,6065,6057,6057,6053,6053,6061,6053,6065,6069,6065,6057,6065,6065,6061,6057,6057,6057,6057,6061,6061,6065,6061,6057,6053,6073,6069,6061,6049,6057,6057,6065,6061,6061,6061,6069,6053,6065,6077,6061,6049,6065,6061,6065,6045,6065,6069,6065,6045,6073,6061,6069,6065,6073,6073,6065,6077,6073,6057,6065,6069,6073,6065,6053,6057,6049,6073,6065,6061,6069,6065,6065,6057,6057,6073,6053,6057,6069,6077,6069,6065,6061,6069,6069,6057,6061,6057,6057,6057,6061,6069,6057,6065,6045,6053,6069,6053,6061,6057,6057,6061,6069,6053,6057,6049,6041,6049,6049,6049,6053,6057,6061,6061,6041,6065,6053,6057,6057,6065,6069,6061,6061,6065,6061,6065,6065,6057,6053,6065,6053,6057,6041,6065,6057,6061,6041,6053,6057,6061,6057,6057,6061,6049,6045,6057,6057,6045,6049,6057,6057,6049,6061,6041,6061,6053,6061,6057,6057,6069,6065,6090,6069,6069,6077,6057,6069,6069,6065
6081,6065,6077,6061,6061,6077,6069,6065,6073,6061,6073,6073,6090,6069,6073,6073,6061,6049,6073,6065,6065,6086,6073,6061,6073,6069,6065,6073,6057,6069,6065,6073,6073,6065,6065,6065,6081,6073,6065,6073,6073,6069,6069,6049,6061,6065,6041,6065,6053,6065,6065,6065,6061,6053,6057,6053,6073,6073,6053,6069,6057,6053,6057,6069,6045,6061,6057,6045,6053,6057,6061,6041,6061,6053,6061,6065,6065,6057,6053,6057,6061,6061,6057,6057,6069,6041,6061,6061,6053,6057,6041,6053,6053,6049,6053,6065,6065,6057,6053,6065,6065,6053,6049,6057,6057,6049,6049,6053,6057,6065,6057,6057,6077,6069,6077,6073,6073,6077,6073,6086,6065,6086,6086,6077,6077,6077,6073,6077,6065,6073,6061,6073,6045,6061,6053,6057,6065,6061,6057,6053,6053,6061,6053,6065,6057,6049,6061,6065,6057,6061,6049,6065,6045,6045,6069,6057,6045,6057,6057,6053,6057,6053,6057,6049,6057,6065,6057,6045,6057,6053,6057,6049,6057,6053,6069,6049,6053,6065,6069,6061,6057,6053,6049,6049,6065,6061,6053,6061,6057,6057,6057,6065,6053,6057,6057,6065,6045,6049,6057,6049,6061,6053,6057,6057,6045,6065,6061,6065,6033,6069,6065,6045,6065,6049,6061,6069,6057,6065,6053,6061,6057,6057,6045,6065,6053,6053,6065,6053,6057,6061,6065,6049,6049,6061,6069,6061,6065,6049,6057,6061,6057,6073,6069,6057,6073,6077,6053,6069,6077,6073,6077,6065,6061,6061,6061,6069,6049,6037,6065,6065,6057,6061,6069,6069,6065,6069,6057,6061,6053,6061,6061,6069,6065,6061,6073,6065,6053,6069,6069,6061,6061,6077,6061,6061,6069,6069,6069,6053,6065,6069,6073,6061,6061,6049,6069,6069,6065,6069,6069,6065,6065,6053,6061,6065,6061,6069,6069,6057,6057,6065,6061,6069,6045,6061,6061,6057,6065,6057,6065,6065,6053,6057,6057,6061,6073,6053,6057,6069,6061,6053,6065,6061,6057,6053,6057,6065,6065,6061,6057,6061,6069,6069,6061,6053,6057,6069,6057,6065,6049,6065,6061,6061,6049,6065,6061,6061,6061,6061,6049,6061,6057,6045,6053,6049,6061,6057,6073,6057,6057,6049,6053,6057,6061,6073,6065,6077,6065,6065,6069,6077,6057,6057,6069,6094
6069,6069,6069,6061,6073,6057,6090,6065,6061,6073,6073,6065,6077,6065,6073,6065,6065,6073,6081,6073,6065,6073,6073,6061,6057,6065,6061,6061,6077,6069,6069,6073,6069,6073,6061,6057,6069,6049,6061,6061,6061,6049,6061,6061,6061,6077,6061,6061,6061,6061,6069,6073,6057,6053,6061,6069,6061,6057,6069,6053,6057,6053,6057,6077,6049,6073,6049,6057,6057,6065,6065,6053,6069,6053,6053,6057,6053,6061,6045,6065,6061,6041,6053,6041,6053,6057,6061,6053,6057,6057,6049,6053,6061,6057,6061,6057,6061,6061,6057,6065,6065,6061,6065,6053,6065,6069,6065,6057,6069,6081,6081,6077,6065,6069,6061,6065,6073,6069,6077,6073,6090,6090,6094,6073,6086,6081,6073,6081,6065,6073,6073,6065,6069,6061,6049,6061,6069,6065,6053,6053,6053,6061,6053,6053,6061,6049,6057,6061,6045,6065,6061,6057,6061,6049,6045,6061,6053,6053,6037,6065,6061,6061,6061,6057,6049,6041,6053,6057,6065,6049,6057,6049,6049,6057,6057,6065,6057,6065,6069,6065,6057,6057,6065,6045,6057,6057,6057,6069,6057,6049,6061,6061,6057,6061,6057,6065,6049,6065,6057,6057,6049,6057,6053,6065,6053,6045,6065,6053,6061,6053,6061,6061,6065,6041,6065,6053,6049,6065,6041,6053,6069,6057,6057,6057,6049,6061,6069,6065,6065,6057,6053,6061,6057,6061,6061,6057,6053,6057,6053,6057,6061,6065,6057,6053,6065,6073,6065,6061,6069,6057,6057,6065,6061,6073,6061,6065,6049,6069,6057,6069,6057,6077,6053,6069,6061,6069,6065,6069,6077,6065,6069,6077,6069,6073,6065,6073,6073,6069,6065,6061,6069,6065,6073,6061,6069,6053,6061,6077,6061,6077,6073,6057,6061,6057,6065,6073,6057,6069,6061,6065,6065,6057,6061,6053,6073,6057,6057,6069,6057,6053,6069,6061,6073,6065,6061,6073,6045,6073,6057,6053,6057,6069,6057,6065,6069,6053,6061,6073,6049,6057,6069,6057,6065,6057,6065,6053,6065,6057,6053,6053,6041,6045,6061,6061,6061,6057,6057,6065,6061,6037,6045,6069,6061,6061,6057,6049,6061,6061,6053,6061,6061,6065,6045,6061,6053,6061,6065,6061,6061,6045,6057,6061,6057,6061,6053,6057,6069,6065,6069,6069,6065,6073,6057,6069
6081,6061,6061,6073,6061,6073,6053,6069,6077,6061,6077,6069,6061,6061,6081,6073,6065,6077,6065,6061,6053,6081,6073,6061,6065,6065,6065,6073,6073,6069,6069,6061,6049,6057,6073,6061,6077,6065,6065,6065,6061,6057,6069,6061,6073,6073,6077,6061,6057,6065,6057,6073,6061,6065,6069,6057,6061,6045,6057,6057,6053,6057,6057,6053,6061,6077,6065,6057,6045,6049,6045,6057,6053,6057,6045,6077,6061,6049,6061,6057,6057,6049,6065,6061,6049,6053,6069,6045,6057,6065,6073,6057,6057,6057,6045,6049,6057,6049,6049,6057,6049,6049,6057,6069,6061,6061,6069,6061,6069,6086,6069,6077,6081,6077,6077,6081,6081,6073,6086,6077,6110,6069,6094,6086,6077,6077,6077,6077,6073,6073,6073,6065,6065,6069,6061,6069,6081,6057,6065,6053,6049,6057,6057,6069,6061,6053,6061,6053,6049,6049,6053,6061,6045,6065,6061,6053,6049,6053,6057,6053,6045,6049,6049,6045,6049,6049,6045,6053,6069,6057,6049,6061,6057,6041,6049,6049,6057,6041,6053,6061,6049,6053,6049,6065,6057,6069,6057,6053,6053,6049,6057,6049,6053,6045,6057,6065,6057,6061,6061,6053,6065,6053,6065,6065,6069,6057,6053,6061,6061,6069,6053,6061,6065,6057,6065,6057,6065,6057,6057,6045,6065,6049,6069,6053,6049,6069,6041,6045,6061,6057,6053,6057,6057,6061,6057,6061,6065,6069,6057,6057,6053,6069,6061,6061,6069,6053,6053,6061,6073,6057,6069,6073,6053,6061,6053,6069,6061,6061,6069,6069,6057,6061,6057,6049,6065,6057,6061,6061,6065,6069,6065,6057,6069,6057,6057,6073,6065,6061,6065,6049,6065,6061,6069,6065,6057,6057,6061,6077,6061,6077,6073,6057,6069,6065,6073,6073,6061,6073,6057,6069,6065,6057,6077,6077,6065,6065,6073,6065,6073,6049,6065,6061,6057,6057,6053,6061,6065,6065,6065,6069,6057,6053,6069,6061,6061,6061,6065,6065,6057,6065,6065,6057,6053,6065,6057,6065,6069,6069,6065,6061,6057,6073,6073,6053,6061,6053,6061,6053,6057,6073,6057,6065,6057,6065,6057,6049,6057,6057,6061,6073,6045,6057,6053,6053,6069,6057,6041,6061,6049,6069,6061,6061,6073,6065,6069,6065,6069,6073,6077,6065,6086,6065,6073,6069
6057,6069,6065,6065,6069,6061,6069,6065,6069,6086,6061,6073,6065,6073,6057,6077,6061,6069,6057,6073,6073,6069,6069,6077,6065,6061,6053,6057,6065,6069,6069,6069,6073,6077,6061,6073,6086,6045,6061,6073,6065,6061,6069,6069,6073,6061,6061,6057,6057,6041,6077,6065,6061,6049,6065,6061,6069,6041,6061,6057,6057,6057,6069,6061,6053,6057,6057,6049,6061,6065,6057,6049,6065,6049,6057,6073,6061,6053,6037,6057,6077,6053,6057,6041,6053,6057,6057,6065,6053,6053,6049,6053,6057,6057,6045,6061,6065,6057,6049,6065,6053,6049,6065,6065,6065,6077,6073,6065,6077,6077,6090,6077,6090,6090,6077,6077,6102,6086,6098,6098,6081,6086,6090,6081,6086,6081,6090,6090,6073,6090,6081,6077,6073,6077,6069,6081,6073,6065,6053,6065,6061,6057,6057,6049,6069,6057,6069,6073,6073,6065,6065,6065,6057,6061,6057,6057,6049,6065,6057,6045,6061,6053,6049,6061,6069,6057,6057,6049,6061,6049,6053,6065,6053,6057,6057,6045,6057,6061,6057,6053,6061,6061,6045,6053,6053,6053,6049,6061,6057,6053,6053,6053,6057,6065,6061,6057,6057,6045,6057,6057,6061,6061,6053,6061,6057,6065,6061,6049,6045,6057,6061,6057,6057,6061,6053,6061,6057,6065,6057,6057,6069,6073,6057,6069,6061,6061,6049,6065,6061,6045,6057,6057,6073,6065,6065,6057,6065,6057,6061,6057,6065,6065,6049,6057,6057,6061,6049,6053,6061,6061,6073,6061,6065,6069,6073,6069,6057,6053,6061,6061,6065,6061,6065,6057,6061,6065,6065,6061,6061,6065,6069,6061,6069,6065,6077,6065,6065,6065,6057,6061,6069,6065,6073,6069,6065,6065,6057,6077,6061,6077,6065,6065,6069,6061,6081,6065,6061,6065,6069,6057,6077,6061,6077,6057,6073,6057,6065,6073,6065,6065,6057,6069,6057,6057,6069,6069,6061,6073,6073,6057,6065,6069,6061,6061,6061,6065,6065,6069,6073,6053,6065,6065,6073,6069,6061,6061,6057,6069,6077,6065,6061,6053,6073,6061,6049,6049,6065,6057,6069,6069,6057,6053,6065,6057,6049,6061,6065,6057,6049,6061,6057,6065,6057,6053,6053,6061,6057,6057,6057,6049,6061,6053,6069,6065,6057,6053,6073,6069,6073,6077,6061,6069,6065,6077
6061,6069,6065,6077,6073,6061,6057,6057,6073,6057,6073,6069,6065,6069,6065,6053,6065,6073,6065,6057,6061,6069,6069,6065,6061,6073,6069,6057,6065,6061,6077,6065,6077,6069,6057,6065,6065,6073,6057,6061,6065,6069,6049,6065,6057,6069,6053,6057,6069,6053,6053,6053,6037,6057,6053,6061,6065,6065,6053,6049,6049,6065,6061,6041,6061,6049,6045,6053,6053,6045,6053,6065,6061,6053,6057,6057,6069,6057,6049,6053,6053,6045,6061,6061,6049,6041,6049,6061,6049,6057,6057,6041,6057,6057,6057,6061,6053,6045,6057,6061,6049,6057,6053,6065,6069,6065,6077,6077,6081,6090,6081,6081,6086,6094,6077,6098,6098,6102,6090,6098,6098,6090,6090,6086,6098,6081,6086,6077,6077,6086,6086,6081,6077,6073,6069,6065,6065,6061,6081,6065,6065,6073,6069,6061,6061,6061,6065,6061,6049,6057,6049,6053,6053,6057,6049,6053,6053,6057,6041,6057,6045,6057,6049,6049,6061,6053,6049,6041,6049,6053,6045,6053,6057,6061,6049,6045,6057,6077,6061,6053,6061,6045,6053,6049,6053,6053,6053,6049,6041,6065,6053,6045,6041,6065,6049,6069,6053,6061,6065,6045,6061,6061,6057,6057,6057,6041,6057,6049,6057,6045,6053,6045,6053,6045,6053,6057,6065,6057,6053,6061,6045,6057,6057,6057,6073,6057,6065,6057,6049,6065,6053,6073,6057,6045,6061,6041,6053,6069,6057,6057,6061,6069,6053,6057,6053,6057,6069,6065,6065,6045,6065,6061,6065,6073,6069,6045,6057,6045,6065,6069,6065,6057,6065,6061,6057,6073,6053,6053,6065,6061,6073,6061,6065,6061,6061,6057,6073,6057,6049,6065,6065,6073,6065,6069,6061,6065,6069,6069,6069,6065,6061,6073,6065,6086,6069,6069,6069,6065,6077,6081,6057,6069,6065,6073,6073,6069,6049,6053,6061,6057,6061,6049,6065,6065,6077,6073,6065,6069,6061,6057,6069,6061,6057,6061,6073,6057,6061,6069,6065,6049,6061,6061,6049,6049,6061,6069,6069,6065,6061,6073,6053,6045,6065,6053,6065,6053,6069,6053,6057,6049,6045,6053,6069,6065,6081,6057,6061,6061,6065,6069,6057,6065,6061,6057,6061,6061,6049,6077,6061,6057,6045,6057,6077,6069,6057,6065,6057,6073,6065,6069,6073,6077,6069,6065
6069,6061,6065,6081,6069,6065,6069,6061,6069,6061,6077,6065,6073,6065,6086,6065,6073,6057,6081,6057,6065,6065,6073,6065,6069,6053,6065,6069,6053,6065,6065,6065,6065,6057,6057,6069,6069,6065,6077,6065,6069,6077,6065,6065,6086,6069,6061,6065,6065,6057,6049,6065,6041,6053,6065,6065,6069,6065,6049,6061,6057,6057,6069,6061,6049,6057,6061,6073,6053,6061,6077,6065,6069,6069,6053,6053,6065,6053,6057,6057,6065,6053,6073,6065,6049,6069,6069,6061,6061,6073,6045,6061,6053,6061,6061,6069,6061,6049,6053,6053,6061,6065,6073,6069,6073,6077,6081,6086,6086,6081,6094,6086,6098,6086,6090,6090,6106,6106,6094,6106,6086,6094,6102,6098,6098,6086,6086,6094,6086,6086,6077,6090,6073,6077,6077,6081,6081,6065,6073,6077,6077,6073,6061,6073,6061,6069,6061,6065,6057,6057,6053,6057,6065,6057,6061,6053,6073,6073,6057,6061,6045,6041,6057,6057,6053,6057,6057,6065,6049,6057,6061,6057,6049,6053,6045,6057,6053,6077,6053,6069,6045,6057,6061,6053,6037,6057,6077,6065,6045,6061,6073,6049,6061,6053,6069,6053,6053,6061,6041,6065,6065,6057,6061,6057,6073,6057,6053,6049,6061,6049,6061,6065,6057,6065,6065,6065,6065,6065,6049,6065,6053,6061,6057,6057,6057,6061,6065,6069,6065,6069,6061,6065,6053,6053,6049,6061,6069,6065,6053,6053,6057,6057,6061,6069,6049,6061,6053,6057,6061,6061,6061,6057,6073,6053,6069,6069,6057,6073,6061,6065,6077,6057,6069,6057,6061,6073,6061,6069,6077,6069,6069,6061,6069,6053,6069,6086,6065,6073,6069,6073,6069,6065,6049,6073,6065,6069,6077,6065,6081,6073,6061,6069,6069,6069,6061,6069,6061,6069,6069,6069,6065,6061,6069,6065,6073,6069,6077,6065,6061,6045,6069,6069,6061,6065,6057,6065,6061,6069,6057,6061,6065,6073,6061,6057,6069,6077,6061,6065,6073,6057,6069,6057,6053,6069,6061,6065,6057,6069,6065,6069,6061,6053,6065,6065,6049,6053,6065,6057,6069,6057,6061,6053,6069,6045,6049,6069,6057,6065,6057,6057,6065,6053,6073,6069,6057,6061,6057,6061,6057,6061,6065,6053,6065,6065,6073,6073,6065,6073,6073,6065,6069,6065,6077,6057
6065,6069,6061,6065,6073,6065,6069,6077,6065,6073,6081,6061,6069,6065,6065,6069,6061,6061,6061,6061,6065,6061,6065,6057,6061,6073,6061,6069,6061,6049,6053,6065,6061,6061,6061,6065,6065,6061,6073,6061,6065,6069,6049,6061,6061,6053,6065,6045,6057,6053,6061,6069,6049,6053,6053,6049,6061,6065,6057,6065,6057,6061,6049,6057,6053,6073,6061,6065,6053,6057,6053,6045,6061,6053,6053,6065,6057,6057,6053,6061,6045,6049,6053,6069,6045,6041,6053,6049,6057,6061,6057,6057,6061,6049,6045,6069,6057,6065,6053,6061,6069,6077,6086,6073,6081,6086,6073,6090,6077,6106,6098,6086,6094,6098,6094,6110,6098,6094,6106,6098,6098,6102,6102,6098,6090,6086,6086,6094,6077,6086,6077,6073,6090,6081,6073,6077,6073,6061,6081,6077,6077,6073,6061,6073,6073,6061,6069,6061,6061,6073,6065,6049,6061,6045,6061,6045,6053,6057,6049,6057,6045,6053,6057,6053,6061,6053,6057,6061,6053,6049,6057,6057,6061,6061,6049,6057,6053,6053,6057,6061,6045,6049,6049,6057,6045,6041,6057,6061,6041,6065,6061,6053,6057,6057,6065,6053,6065,6053,6057,6045,6057,6049,6057,6065,6061,6065,6053,6045,6049,6069,6061,6061,6049,6041,6061,6045,6053,6061,6073,6053,6045,6057,6065,6065,6045,6057,6053,6057,6065,6057,6061,6065,6065,6057,6061,6057,6053,6053,6053,6053,6061,6053,6065,6049,6069,6065,6053,6065,6073,6061,6057,6057,6057,6065,6061,6069,6061,6069,6065,6061,6061,6065,6077,6065,6073,6053,6053,6061,6077,6061,6065,6065,6065,6081,6061,6057,6061,6057,6053,6073,6069,6057,6065,6053,6065,6069,6065,6073,6065,6061,6073,6057,6073,6057,6057,6073,6073,6061,6069,6069,6065,6073,6077,6077,6061,6061,6061,6073,6073,6065,6057,6065,6061,6065,6065,6081,6077,6073,6061,6057,6061,6073,6061,6061,6057,6061,6065,6065,6061,6069,6057,6061,6053,6069,6049,6057,6069,6073,6057,6061,6049,6065,6061,6061,6065,6057,6049,6061,6053,6061,6061,6045,6049,6061,6061,6045,6065,6061,6065,6057,6049,6061,6057,6053,6049,6053,6053,6061,6045,6061,6057,6057,6069,6073,6077,6041,6061,6073,6077,6081,6073,6069,6049,6069
6061,6069,6069,6069,6069,6069,6069,6073,6073,6061,6073,6069,6069,6069,6069,6061,6081,6069,6061,6069,6057,6069,6061,6073,6073,6065,6053,6061,6049,6069,6069,6065,6077,6073,6065,6057,6069,6069,6073,6077,6049,6069,6065,6053,6053,6057,6065,6053,6049,6053,6049,6065,6053,6069,6061,6069,6057,6057,6065,6065,6049,6053,6057,6057,6057,6069,6057,6053,6069,6057,6053,6065,6061,6065,6057,6065,6057,6057,6045,6069,6061,6049,6065,6057,6057,6049,6057,6045,6061,6061,6061,6061,6061,6069,6057,6061,6061,6061,6057,6049,6069,6069,6090,6081,6094,6081,6098,6090,6102,6094,6102,6094,6114,6090,6114,6114,6102,6098,6102,6094,6106,6098,6086,6110,6106,6077,6090,6094,6094,6086,6086,6094,6077,6081,6077,6081,6057,6073,6077,6077,6073,6069,6065,6073,6061,6073,6073,6073,6057,6061,6073,6049,6069,6069,6061,6057,6061,6045,6053,6065,6061,6065,6057,6069,6049,6049,6049,6057,6037,6057,6045,6049,6061,6057,6053,6057,6053,6061,6057,6049,6065,6053,6049,6061,6041,6053,6061,6053,6061,6061,6061,6057,6057,6057,6057,6061,6057,6045,6065,6057,6065,6057,6057,6053,6065,6049,6057,6065,6049,6061,6045,6061,6053,6065,6049,6041,6061,6057,6069,6065,6049,6053,6053,6053,6057,6049,6061,6057,6057,6053,6049,6069,6057,6053,6057,6057,6045,6053,6053,6053,6053,6061,6065,6057,6061,6065,6057,6057,6061,6065,6045,6073,6069,6069,6061,6057,6057,6069,6065,6065,6065,6069,6073,6053,6061,6061,6057,6069,6073,6073,6069,6069,6061,6069,6061,6053,6065,6073,6065,6077,6073,6061,6065,6073,6073,6065,6086,6069,6069,6057,6077,6057,6061,6069,6069,6065,6065,6057,6073,6057,6086,6069,6069,6081,6073,6081,6073,6073,6081,6061,6061,6065,6077,6065,6065,6065,6069,6069,6069,6073,6069,6065,6073,6069,6061,6061,6069,6081,6061,6065,6061,6061,6069,6081,6073,6065,6069,6061,6065,6061,6065,6053,6065,6073,6077,6057,6077,6065,6065,6061,6061,6077,6065,6065,6053,6065,6061,6061,6065,6065,6061,6061,6061,6049,6053,6053,6069,6069,6065,6069,6061,6065,6065,6061,6061,6077,6065,6081,6065,6065,6069,6061,6057,6069
6077,6077,6073,6057,6061,6069,6061,6069,6061,6053,6069,6073,6073,6077,6061,6069,6069,6057,6061,6061,6061,6065,6077,6053,6077,6057,6069,6057,6077,6069,6061,6065,6061,6069,6073,6069,6069,6061,6069,6057,6053,6065,6065,6069,6061,6057,6065,6061,6057,6065,6065,6073,6053,6057,6049,6073,6057,6061,6061,6069,6053,6057,6057,6053,6069,6073,6049,6049,6053,6053,6061,6061,6053,6053,6061,6041,6065,6057,6065,6057,6053,6057,6057,6053,6065,6045,6049,6037,6053,6061,6061,6049,6057,6057,6057,6061,6045,6069,6073,6065,6077,6081,6094,6098,6094,6106,6086,6102,6086,6098,6106,6098,6114,6114,6102,6098,6098,6098,6098,6102,6106,6086,6102,6086,6094,6106,6106,6090,6090,6086,6077,6090,6077,6086,6090,6077,6081,6077,6077,6077,6077,6061,6086,6057,6065,6073,6081,6081,6081,6065,6057,6069,6069,6053,6061,6061,6061,6069,6073,6073,6061,6061,6061,6045,6057,6061,6049,6061,6065,6053,6065,6065,6057,6049,6053,6065,6049,6053,6065,6053,6045,6061,6061,6049,6049,6053,6045,6057,6049,6049,6053,6053,6057,6065,6077,6045,6045,6049,6053,6057,6061,6057,6057,6057,6069,6065,6073,6049,6065,6049,6053,6053,6077,6061,6061,6057,6045,6057,6057,6061,6061,6073,6061,6061,6041,6065,6049,6045,6053,6053,6041,6049,6049,6049,6045,6053,6057,6061,6049,6057,6057,6065,6061,6041,6069,6057,6049,6057,6073,6057,6053,6065,6057,6073,6061,6069,6061,6069,6057,6065,6065,6061,6069,6053,6069,6069,6065,6069,6077,6053,6069,6061,6057,6061,6073,6061,6065,6065,6061,6057,6057,6073,6065,6073,6069,6061,6065,6065,6065,6053,6057,6061,6065,6069,6073,6077,6045,6069,6057,6077,6073,6061,6077,6069,6073,6057,6061,6053,6065,6069,6086,6057,6065,6073,6069,6065,6073,6073,6069,6061,6053,6069,6061,6069,6061,6061,6057,6077,6069,6057,6065,6065,6061,6065,6057,6061,6081,6069,6057,6065,6069,6069,6057,6065,6057,6061,6077,6057,6065,6069,6073,6057,6061,6061,6065,6065,6081,6057,6057,6061,6073,6061,6049,6065,6061,6061,6057,6065,6073,6061,6073,6069,6065,6057,6073,6061,6057,6057,6061,6077,6065,6069,6069,6065
6061,6057,6069,6065,6065,6065,6053,6061,6061,6065,6057,6065,6069,6073,6077,6061,6069,6061,6065,6053,6061,6073,6057,6065,6065,6077,6073,6057,6053,6053,6069,6061,6065,6061,6065,6077,6061,6053,6053,6065,6057,6069,6049,6053,6065,6065,6057,6061,6057,6057,6057,6053,6053,6061,6065,6065,6069,6065,6053,6057,6057,6045,6053,6057,6053,6045,6049,6049,6053,6057,6053,6061,6061,6041,6061,6057,6053,6045,6065,6053,6057,6053,6049,6045,6069,6049,6057,6061,6069,6053,6057,6033,6065,6057,6057,6061,6065,6061,6073,6061,6086,6077,6102,6098,6094,6086,6106,6106,6106,6102,6114,6106,6102,6098,6098,6098,6102,6081,6094,6110,6098,6090,6094,6098,6098,6081,6094,6081,6081,6090,6090,6098,6090,6073,6065,6081,6094,6077,6086,6077,6069,6069,6077,6065,6077,6094,6057,6069,6081,6069,6069,6069,6073,6073,6061,6069,6053,6065,6057,6061,6061,6065,6077,6077,6069,6057,6065,6065,6053,6049,6053,6061,6049,6053,6061,6053,6045,6065,6061,6057,6049,6049,6049,6049,6057,6065,6045,6041,6061,6053,6065,6065,6053,6057,6069,6057,6053,6057,6053,6057,6061,6049,6057,6057,6049,6053,6057,6061,6049,6057,6053,6057,6069,6053,6049,6053,6057,6057,6057,6049,6049,6053,6057,6049,6061,6061,6061,6049,6061,6061,6057,6041,6065,6057,6053,6069,6057,6073,6053,6065,6057,6073,6053,6057,6057,6065,6057,6053,6057,6061,6061,6057,6065,6057,6061,6073,6077,6065,6065,6077,6053,6065,6049,6065,6061,6069,6061,6069,6061,6069,6069,6073,6069,6057,6061,6061,6073,6057,6057,6065,6061,6061,6069,6057,6061,6061,6061,6073,6057,6053,6061,6073,6069,6069,6061,6065,6073,6073,6069,6081,6057,6065,6073,6069,6057,6069,6065,6073,6069,6061,6069,6065,6061,6073,6065,6065,6065,6057,6069,6053,6065,6053,6073,6065,6069,6065,6065,6073,6065,6057,6069,6057,6061,6086,6069,6065,6053,6069,6061,6061,6065,6069,6061,6069,6061,6065,6049,6077,6069,6073,6061,6081,6061,6053,6065,6057,6081,6061,6073,6053,6049,6049,6045,6049,6057,6065,6053,6057,6061,6057,6053,6069,6061,6061,6053,6077,6069,6061,6061,6065,6069,6061,6073,6073
